input_value,relevance
0.0,-0.53666264
0.0010001,-0.53841215
0.0020002,-0.54025424
0.0030003001,-0.5419594
0.0040004,-0.5443019
0.0050005,-0.54590315
0.0060006003,-0.54770666
0.0070007006,-0.5494951
0.0080008,-0.5511808
0.0090009,-0.5531288
0.010001,-0.5548214
0.011001101,-0.5567197
0.012001201,-0.5582682
0.0130013,-0.56037134
0.014001401,-0.56189644
0.015001501,-0.56367254
0.0160016,-0.56529665
0.017001702,-0.56709665
0.0180018,-0.5690013
0.019001901,-0.57067734
0.020002,-0.5722628
0.0210021,-0.5740362
0.022002202,-0.5756478
0.0230023,-0.57733095
0.024002401,-0.57916886
0.025002502,-0.5809069
0.0260026,-0.58241814
0.027002702,-0.5841523
0.028002802,-0.5857826
0.029002901,-0.5874116
0.030003002,-0.5892538
0.0310031,-0.59081775
0.0320032,-0.5925452
0.0330033,-0.59380645
0.034003403,-0.59579813
0.035003502,-0.59711254
0.0360036,-0.5990269
0.037003703,-0.60058105
0.038003802,-0.6019755
0.0390039,-0.60368675
0.040004,-0.6052433
0.041004103,-0.6068884
0.0420042,-0.6082565
0.0430043,-0.610208
0.044004403,-0.6113736
0.045004502,-0.61299324
0.0460046,-0.614536
0.047004703,-0.61611146
0.048004802,-0.6177567
0.0490049,-0.6192897
0.050005004,-0.62035626
0.051005103,-0.6220359
0.0520052,-0.6236554
0.053005304,-0.625236
0.054005403,-0.6268209
0.055005502,-0.6282659
0.056005605,-0.6295196
0.057005703,-0.63114625
0.058005802,-0.63256866
0.0590059,-0.6340925
0.060006004,-0.63556117
0.061006103,-0.63689953
0.0620062,-0.6382026
0.063006304,-0.6397621
0.0640064,-0.64129364
0.0650065,-0.6425434
0.0660066,-0.6439046
0.0670067,-0.64548934
0.068006806,-0.6468696
0.069006905,-0.6482263
0.070007004,-0.64962655
0.0710071,-0.651187
0.0720072,-0.6526771
0.0730073,-0.65362865
0.07400741,-0.6552685
0.075007506,-0.6565018
0.076007605,-0.6579543
0.0770077,-0.65929955
0.0780078,-0.6606639
0.0790079,-0.6616743
0.080008,-0.6633557
0.08100811,-0.6648592
0.082008205,-0.6662072
0.083008304,-0.6673131
0.0840084,-0.66877705
0.0850085,-0.66995096
0.0860086,-0.6711035
0.08700871,-0.6726993
0.088008806,-0.67375004
0.089008905,-0.67504483
0.090009004,-0.67641973
0.0910091,-0.67770535
0.0920092,-0.67898947
0.09300931,-0.6801353
0.09400941,-0.6815807
0.095009506,-0.6829284
0.096009605,-0.6839511
0.0970097,-0.6852491
0.0980098,-0.6864514
0.0990099,-0.68774706
0.10001001,-0.68898684
0.10101011,-0.69027644
0.102010205,-0.6913621
0.103010304,-0.69247395
0.1040104,-0.693906
0.1050105,-0.6950144
0.10601061,-0.6963492
0.10701071,-0.69750905
0.108010806,-0.6985406
0.109010905,-0.69991416
0.110011004,-0.7010785
0.1110111,-0.7023256
0.11201121,-0.7033186
0.11301131,-0.70451725
0.11401141,-0.70591825
0.115011506,-0.70682734
0.116011605,-0.7079513
0.1170117,-0.70914584
0.1180118,-0.7103234
0.11901191,-0.71150345
0.12001201,-0.7124993
0.12101211,-0.7137441
0.122012205,-0.71492726
0.123012304,-0.7160544
0.1240124,-0.71716756
0.1250125,-0.7179936
0.12601261,-0.7192926
0.1270127,-0.72025484
0.1280128,-0.72169983
0.12901291,-0.7227002
0.130013,-0.72374403
0.13101311,-0.7249295
0.1320132,-0.72565156
0.13301331,-0.7267955
0.1340134,-0.72804767
0.1350135,-0.7289923
0.13601361,-0.72986275
0.1370137,-0.73112303
0.13801381,-0.7323624
0.1390139,-0.73348486
0.14001401,-0.73432845
0.14101411,-0.73528063
0.1420142,-0.73631257
0.14301431,-0.73755485
0.1440144,-0.73852044
0.14501451,-0.73947257
0.1460146,-0.7403902
0.1470147,-0.7415855
0.14801481,-0.7424665
0.1490149,-0.74340147
0.15001501,-0.74470574
0.1510151,-0.7455611
0.15201521,-0.7464307
0.1530153,-0.7474837
0.1540154,-0.74836546
0.15501551,-0.7494822
0.1560156,-0.75043863
0.15701571,-0.7513475
0.1580158,-0.75237375
0.15901591,-0.7532766
0.160016,-0.75439554
0.1610161,-0.7551684
0.16201621,-0.7561286
0.1630163,-0.7571013
0.16401641,-0.75799423
0.1650165,-0.75897115
0.16601661,-0.7600568
0.16701671,-0.7608611
0.1680168,-0.7617999
0.16901691,-0.7628117
0.170017,-0.76350605
0.17101711,-0.7645366
0.1720172,-0.76539475
0.17301731,-0.766234
0.17401741,-0.76722944
0.1750175,-0.76816046
0.17601761,-0.76899487
0.1770177,-0.76978683
0.17801781,-0.77062064
0.1790179,-0.77161664
0.18001801,-0.77264345
0.18101811,-0.7734674
0.1820182,-0.7741155
0.18301831,-0.77502483
0.1840184,-0.77588254
0.18501851,-0.7767392
0.18601862,-0.7774686
0.1870187,-0.7783248
0.18801881,-0.77924186
0.1890189,-0.7800943
0.19001901,-0.78092945
0.1910191,-0.781804
0.19201921,-0.78261256
0.19301932,-0.7833565
0.1940194,-0.78431565
0.19501951,-0.78493255
0.1960196,-0.78570646
0.19701971,-0.78647816
0.1980198,-0.78734785
0.19901991,-0.78811985
0.20002002,-0.7889809
0.2010201,-0.78985393
0.20202021,-0.79030585
0.2030203,-0.79123944
0.20402041,-0.79194874
0.20502052,-0.7928192
0.20602061,-0.79369444
0.20702071,-0.7942485
0.2080208,-0.7950832
0.20902091,-0.7957924
0.210021,-0.7963584
0.21102111,-0.7973277
0.21202122,-0.79801744
0.21302131,-0.79885733
0.21402141,-0.79941994
0.2150215,-0.80019045
0.21602161,-0.80104166
0.2170217,-0.80170995
0.21802181,-0.8023891
0.21902192,-0.8031409
0.22002201,-0.8038358
0.22102211,-0.80453426
0.2220222,-0.80528235
0.22302231,-0.8059928
0.22402242,-0.80646914
0.22502251,-0.80730003
0.22602262,-0.8080912
0.22702271,-0.80876243
0.22802281,-0.80942214
0.2290229,-0.80996495
0.23002301,-0.81069714
0.23102312,-0.81156737
0.23202321,-0.8121652
0.23302332,-0.812797
0.2340234,-0.81343216
0.23502351,-0.81410146
0.2360236,-0.8147373
0.23702371,-0.81545246
0.23802382,-0.81596357
0.23902391,-0.81683105
0.24002402,-0.81744593
0.2410241,-0.81797844
0.24202421,-0.81855196
0.2430243,-0.8193651
0.24402441,-0.81990045
0.24502452,-0.8205554
0.24602461,-0.82108563
0.24702471,-0.8219109
0.2480248,-0.82247615
0.24902491,-0.8231357
0.250025,-0.8236501
0.2510251,-0.82447547
0.25202522,-0.82499355
0.25302532,-0.8256652
0.2540254,-0.82622737
0.2550255,-0.8267926
0.2560256,-0.82748276
0.25702572,-0.828018
0.25802583,-0.8284953
0.2590259,-0.8292989
0.260026,-0.82982165
0.2610261,-0.8304495
0.26202622,-0.83102316
0.26302633,-0.83150345
0.2640264,-0.832187
0.2650265,-0.8328405
0.26602662,-0.8332916
0.26702672,-0.8340027
0.2680268,-0.8345363
0.2690269,-0.83509386
0.270027,-0.8355542
0.27102712,-0.8362743
0.27202722,-0.83667976
0.2730273,-0.8372031
0.2740274,-0.8377271
0.2750275,-0.8384956
0.27602762,-0.83901376
0.27702773,-0.83956355
0.2780278,-0.84002274
0.2790279,-0.8406848
0.28002802,-0.84117347
0.28102812,-0.8417346
0.28202823,-0.8424353
0.2830283,-0.84295607
0.2840284,-0.8432943
0.28502852,-0.84388655
0.28602862,-0.84458905
0.2870287,-0.844929
0.2880288,-0.84572035
0.2890289,-0.8461166
0.29002902,-0.8466106
0.29102913,-0.84710693
0.2920292,-0.847583
0.2930293,-0.8482124
0.2940294,-0.8485767
0.29502952,-0.84904844
0.29602963,-0.8496677
0.2970297,-0.8503032
0.2980298,-0.8507889
0.29902992,-0.8512947
0.30003002,-0.85181385
0.30103013,-0.8523436
0.3020302,-0.85276324
0.3030303,-0.85324395
0.30403042,-0.8537553
0.30503052,-0.85427684
0.3060306,-0.85489494
0.3070307,-0.8553012
0.3080308,-0.8556827
0.30903092,-0.8562574
0.31003103,-0.85667044
0.3110311,-0.8572442
0.3120312,-0.8577086
0.31303132,-0.85815984
0.31403142,-0.85856146
0.31503153,-0.8590015
0.3160316,-0.8595012
0.3170317,-0.86023235
0.31803182,-0.8606055
0.31903192,-0.8610809
0.320032,-0.8616413
0.3210321,-0.86200565
0.3220322,-0.8623631
0.32303232,-0.8628199
0.32403243,-0.86326456
0.3250325,-0.86379355
0.3260326,-0.8642824
0.32703272,-0.8647961
0.32803282,-0.8652767
0.32903293,-0.8657272
0.330033,-0.8660074
0.3310331,-0.86649275
0.33203322,-0.8669675
0.33303332,-0.86751324
0.33403343,-0.8679861
0.3350335,-0.8682919
0.3360336,-0.86863774
0.33703372,-0.86915237
0.33803383,-0.86962885
0.3390339,-0.87013537
0.340034,-0.87059575
0.3410341,-0.8710751
0.34203422,-0.8713576
0.34303433,-0.87185013
0.3440344,-0.8722841
0.3450345,-0.8726544
0.34603462,-0.8730071
0.34703472,-0.87349886
0.34803483,-0.8740117
0.3490349,-0.87434024
0.350035,-0.874811
0.35103512,-0.8751525
0.35203522,-0.87547296
0.35303533,-0.87596315
0.3540354,-0.8764736
0.3550355,-0.8766754
0.35603562,-0.877177
0.35703573,-0.87752545
0.3580358,-0.8779901
0.3590359,-0.8783954
0.36003602,-0.878817
0.36103612,-0.87917143
0.36203623,-0.87945765
0.3630363,-0.8798213
0.3640364,-0.8802536
0.36503652,-0.8805376
0.36603662,-0.8809002
0.36703673,-0.881377
0.3680368,-0.8816654
0.3690369,-0.8820278
0.37003702,-0.88250095
0.37103713,-0.8828834
0.37203723,-0.8831988
0.3730373,-0.8835705
0.3740374,-0.88388973
0.37503752,-0.88411933
0.37603763,-0.8845419
0.3770377,-0.8849512
0.3780378,-0.8852424
0.37903792,-0.8855937
0.38003802,-0.88607156
0.38103813,-0.88629025
0.3820382,-0.88671845
0.3830383,-0.8869441
0.38403842,-0.8874081
0.38503852,-0.8876203
0.38603863,-0.8878906
0.3870387,-0.88830656
0.3880388,-0.88857955
0.38903892,-0.8890693
0.39003903,-0.88934535
0.39103913,-0.88963807
0.3920392,-0.8900004
0.39303932,-0.8902447
0.39403942,-0.8905461
0.39503953,-0.89078516
0.3960396,-0.891162
0.3970397,-0.8914743
0.39803982,-0.8918535
0.39903992,-0.8921261
0.40004003,-0.89247245
0.4010401,-0.8927776
0.4020402,-0.8929717
0.40304032,-0.8933858
0.40404043,-0.8936551
0.40504053,-0.89393693
0.4060406,-0.8942866
0.40704072,-0.89451915
0.40804082,-0.8948261
0.40904093,-0.8950268
0.41004103,-0.8954014
0.4110411,-0.89577764
0.41204122,-0.89602417
0.41304132,-0.89632195
0.41404143,-0.89652985
0.4150415,-0.8967576
0.4160416,-0.8970757
0.41704172,-0.8973213
0.41804183,-0.8976578
0.41904193,-0.8978855
0.420042,-0.89825994
0.4210421,-0.8985695
0.42204222,-0.89880735
0.42304233,-0.8990311
0.42404243,-0.8992563
0.4250425,-0.8995658
0.42604262,-0.899808
0.42704272,-0.9000994
0.42804283,-0.9002798
0.42904294,-0.90061814
0.430043,-0.9007744
0.43104312,-0.90111095
0.43204322,-0.9013756
0.43304333,-0.9016581
0.4340434,-0.9018946
0.4350435,-0.90214187
0.43604362,-0.9023537
0.43704373,-0.9026203
0.43804383,-0.90282804
0.4390439,-0.90306324
0.44004402,-0.9032902
0.44104412,-0.9036985
0.44204423,-0.9039378
0.44304433,-0.9042321
0.4440444,-0.90445024
0.44504452,-0.9045672
0.44604462,-0.9048136
0.44704473,-0.9050757
0.44804484,-0.9052652
0.4490449,-0.9054975
0.45004502,-0.9057674
0.45104513,-0.90590435
0.45204523,-0.9062391
0.4530453,-0.90650654
0.45404541,-0.9067139
0.45504552,-0.90699494
0.45604563,-0.9071455
0.45704573,-0.90738297
0.4580458,-0.9076351
0.45904592,-0.90783507
0.46004602,-0.9080097
0.46104613,-0.9083414
0.46204624,-0.90854424
0.4630463,-0.9087568
0.46404642,-0.9088802
0.46504653,-0.90913326
0.46604663,-0.9093612
0.4670467,-0.90954417
0.4680468,-0.90976703
0.46904692,-0.91002893
0.47004703,-0.91015166
0.47104713,-0.9103478
0.4720472,-0.91061455
0.47304732,-0.91084427
0.47404742,-0.9110995
0.47504753,-0.91117233
0.47604764,-0.9114298
0.4770477,-0.9116829
0.47804782,-0.91182476
0.47904792,-0.91206735
0.48004803,-0.91228896
0.48104814,-0.91245705
0.4820482,-0.91268575
0.48304832,-0.9128905
0.48404843,-0.9130448
0.48504853,-0.9132287
0.4860486,-0.91337556
0.48704872,-0.9136217
0.48804882,-0.91377014
0.48904893,-0.91400254
0.49004903,-0.9142296
0.4910491,-0.9143222
0.49204922,-0.9145798
0.49304932,-0.9147685
0.49404943,-0.9149153
0.49504954,-0.9151537
0.4960496,-0.9152743
0.49704972,-0.9154164
0.49804983,-0.91566056
0.49904993,-0.9157718
0.50005,-0.9159867
0.5010501,-0.9161715
0.5020502,-0.91621774
0.5030503,-0.9164782
0.50405043,-0.91663474
0.50505054,-0.9168396
0.50605065,-0.9169782
0.50705075,-0.9170961
0.5080508,-0.91733426
0.5090509,-0.91752714
0.510051,-0.9176763
0.5110511,-0.9178803
0.5120512,-0.91804093
0.51305133,-0.9181897
0.51405144,-0.91828376
0.51505154,-0.9185333
0.51605165,-0.91867846
0.5170517,-0.9188217
0.5180518,-0.9189056
0.5190519,-0.9191733
0.520052,-0.9193431
0.5210521,-0.9194246
0.5220522,-0.91955
0.52305233,-0.91979784
0.52405244,-0.91996497
0.52505255,-0.92004246
0.52605265,-0.92020196
0.5270527,-0.9203327
0.5280528,-0.92051274
0.5290529,-0.9206905
0.530053,-0.92084676
0.5310531,-0.92106044
0.53205323,-0.92123973
0.53305334,-0.9213379
0.53405344,-0.9215085
0.53505355,-0.92163926
0.5360536,-0.921755
0.5370537,-0.92195314
0.5380538,-0.92208034
0.5390539,-0.92218584
0.540054,-0.9223726
0.5410541,-0.9225083
0.54205424,-0.9226598
0.54305434,-0.9228448
0.54405445,-0.9230104
0.54505455,-0.9231371
0.5460546,-0.92327726
0.5470547,-0.9234595
0.5480548,-0.92360955
0.5490549,-0.9237514
0.550055,-0.92395157
0.55105513,-0.92409796
0.55205524,-0.92424417
0.55305535,-0.9244539
0.55405545,-0.9245964
0.5550555,-0.9247305
0.5560556,-0.92496413
0.5570557,-0.92503506
0.5580558,-0.9252239
0.5590559,-0.9253976
0.56005603,-0.92557687
0.56105614,-0.925693
0.56205624,-0.9258997
0.56305635,-0.92603654
0.56405646,-0.92614144
0.5650565,-0.926341
0.5660566,-0.9265509
0.5670567,-0.92667186
0.5680568,-0.92688084
0.5690569,-0.9270747
0.57005703,-0.9271905
0.57105714,-0.92751926
0.57205725,-0.92762876
0.57305735,-0.92785937
0.5740574,-0.9280247
0.5750575,-0.9282462
0.5760576,-0.9283785
0.5770577,-0.9286031
0.5780578,-0.92884225
0.57905793,-0.9289824
0.58005804,-0.9291354
0.58105814,-0.9294229
0.58205825,-0.92958266
0.58305836,-0.9298412
0.5840584,-0.92997575
0.5850585,-0.9302488
0.5860586,-0.9304072
0.5870587,-0.930584
0.5880588,-0.9308722
0.58905894,-0.9310855
0.59005904,-0.9312612
0.59105915,-0.93154204
0.59205925,-0.9318859
0.5930593,-0.932126
0.5940594,-0.9323209
0.5950595,-0.9326088
0.5960596,-0.93283516
0.5970597,-0.9330684
0.59805983,-0.93339103
0.59905994,-0.93363404
0.60006005,-0.9338569
0.60106015,-0.9341237
0.60206026,-0.9343839
0.6030603,-0.93472725
0.6040604,-0.9349546
0.6050605,-0.9352575
0.6060606,-0.935538
0.60706073,-0.93578964
0.60806084,-0.9361091
0.60906094,-0.9364111
0.61006105,-0.9366992
0.61106116,-0.93699616
0.6120612,-0.93749267
0.6130613,-0.93781656
0.6140614,-0.9381376
0.6150615,-0.9384669
0.6160616,-0.9388302
0.61706173,-0.9391606
0.61806184,-0.93949306
0.61906195,-0.93985546
0.62006205,-0.940194
0.62106216,-0.9405784
0.6220622,-0.9409402
0.6230623,-0.94130427
0.6240624,-0.9416835
0.6250625,-0.94209194
0.62606263,-0.94244945
0.62706274,-0.9428274
0.62806284,-0.9432213
0.62906295,-0.94364244
0.63006306,-0.94405246
0.6310631,-0.94446653
0.6320632,-0.9449207
0.6330633,-0.94551736
0.6340634,-0.9460067
0.6350635,-0.9463659
0.63606364,-0.94684213
0.63706374,-0.94728327
0.63806385,-0.9477312
0.63906395,-0.94824374
0.640064,-0.9486765
0.6410641,-0.9491897
0.6420642,-0.94964594
0.6430643,-0.95013744
0.6440644,-0.95063347
0.64506453,-0.95117337
0.64606464,-0.9516892
0.64706475,-0.9522303
0.64806485,-0.9527381
0.64906496,-0.9533127
0.650065,-0.95382357
0.6510651,-0.9544208
0.6520652,-0.9550527
0.6530653,-0.9556171
0.65406543,-0.9564895
0.65506554,-0.9571519
0.65606564,-0.9577444
